N,RMIC,Partial Dependence
4.4438775510204085,10.811673469387754,90.59071856375526
4.621632653061225,10.811673469387754,90.59071856375526
4.799387755102042,10.811673469387754,90.85219987177908
4.977142857142858,10.811673469387754,90.85219987177908
5.154897959183674,10.811673469387754,90.85219987177908
5.332653061224491,10.811673469387754,90.39699202524864
5.510408163265307,10.811673469387754,88.54178721661799
5.688163265306123,10.811673469387754,88.54809897586337
5.865918367346939,10.811673469387754,88.54809897586337
6.043673469387755,10.811673469387754,88.68406977115465
6.221428571428572,10.811673469387754,88.68406977115465
6.3991836734693885,10.811673469387754,88.63012256617921
6.576938775510205,10.811673469387754,89.80143691964447
6.754693877551022,10.811673469387754,89.80143691964447
6.932448979591838,10.811673469387754,89.80143691964447
7.110204081632654,10.811673469387754,97.0259687703137
7.28795918367347,10.811673469387754,96.47126948690524
7.465714285714286,10.811673469387754,96.47126948690524
7.643469387755103,10.811673469387754,96.62293793016403
7.821224489795919,10.811673469387754,96.62293793016403
7.9989795918367355,10.811673469387754,96.62756093304172
8.176734693877552,10.811673469387754,96.62756093304172
8.354489795918369,10.811673469387754,99.49306152931653
8.532244897959185,10.811673469387754,97.93423727243618
8.71,10.811673469387754,97.93423727243618
0.0,12.42334693877551,77.93965619875266
0.17775510204081635,12.42334693877551,78.46045454135367
0.3555102040816327,12.42334693877551,78.46045454135367
0.533265306122449,12.42334693877551,78.46045454135367
0.7110204081632654,12.42334693877551,80.02029427549994
0.8887755102040817,12.42334693877551,80.12020680276298
1.066530612244898,12.42334693877551,80.25200269557698
1.2442857142857144,12.42334693877551,80.31365575758036
1.4220408163265308,12.42334693877551,80.30116842138288
1.5997959183673471,12.42334693877551,85.98067167402276
1.7775510204081635,12.42334693877551,86.80245897558402
1.9553061224489798,12.42334693877551,91.27826766096604
2.133061224489796,12.42334693877551,92.3395220895359
2.3108163265306123,12.42334693877551,92.2976370168069
2.488571428571429,12.42334693877551,91.8729421731008
2.6663265306122454,12.42334693877551,91.82540151120519
2.8440816326530616,12.42334693877551,91.79303255110271
3.0218367346938777,12.42334693877551,93.90041527422974
3.1995918367346943,12.42334693877551,89.3836382075131
3.377346938775511,12.42334693877551,89.68888531909444
3.555102040816327,12.42334693877551,89.90877800192133
3.732857142857143,12.42334693877551,89.90877800192133
3.9106122448979597,12.42334693877551,89.9308083213458
4.088367346938776,12.42334693877551,90.05555337916284
4.266122448979592,12.42334693877551,91.21934158448275
4.4438775510204085,12.42334693877551,91.21934158448275
4.621632653061225,12.42334693877551,91.21934158448275
4.799387755102042,12.42334693877551,91.48082289250657
4.977142857142858,12.42334693877551,91.48082289250657
5.154897959183674,12.42334693877551,91.48082289250657
5.332653061224491,12.42334693877551,91.02561504597612
5.510408163265307,12.42334693877551,89.17041023734548
5.688163265306123,12.42334693877551,89.17672199659086
5.865918367346939,12.42334693877551,89.17672199659086
6.043673469387755,12.42334693877551,89.31269279188213
6.221428571428572,12.42334693877551,89.31269279188213
6.3991836734693885,12.42334693877551,89.2587455869067
6.576938775510205,12.42334693877551,90.43005994037196
6.754693877551022,12.42334693877551,90.43005994037196
6.932448979591838,12.42334693877551,90.43005994037196
7.110204081632654,12.42334693877551,97.6545917910412
7.28795918367347,12.42334693877551,97.09989250763275
7.465714285714286,12.42334693877551,97.09989250763275
7.643469387755103,12.42334693877551,97.25156095089152
7.821224489795919,12.42334693877551,97.25156095089152
7.9989795918367355,12.42334693877551,97.25618395376921
8.176734693877552,12.42334693877551,97.25618395376921
8.354489795918369,12.42334693877551,100.12168455004404
8.532244897959185,12.42334693877551,98.5628602931637
8.71,12.42334693877551,98.5628602931637
0.0,14.035020408163264,78.07154826065393
0.17775510204081635,14.035020408163264,78.59234660325497
0.3555102040816327,14.035020408163264,78.59234660325497
0.533265306122449,14.035020408163264,78.59234660325497
0.7110204081632654,14.035020408163264,80.1521863374012
0.8887755102040817,14.035020408163264,80.25209886466426
1.066530612244898,14.035020408163264,80.38389475747826
1.2442857142857144,14.035020408163264,80.44554781948163
1.4220408163265308,14.035020408163264,80.43306048328415
1.5997959183673471,14.035020408163264,86.11256373592406
1.7775510204081635,14.035020408163264,86.9343510374853
1.9553061224489798,14.035020408163264,91.41015972286732
2.133061224489796,14.035020408163264,92.47141415143719
2.3108163265306123,14.035020408163264,92.4295290787082
2.488571428571429,14.035020408163264,92.00483423500208
2.6663265306122454,14.035020408163264,91.95729357310647
2.8440816326530616,14.035020408163264,91.924924613004
3.0218367346938777,14.035020408163264,94.03230733613104
3.1995918367346943,14.035020408163264,89.51553026941438
3.377346938775511,14.035020408163264,89.82077738099571
3.555102040816327,14.035020408163264,90.0406700638226
3.732857142857143,14.035020408163264,90.0406700638226
3.9106122448979597,14.035020408163264,90.06270038324708
4.088367346938776,14.035020408163264,90.18744544106413
4.266122448979592,14.035020408163264,91.35123364638403
4.4438775510204085,14.035020408163264,91.35123364638403
4.621632653061225,14.035020408163264,91.35123364638403
4.799387755102042,14.035020408163264,91.61271495440786
4.977142857142858,14.035020408163264,91.61271495440786
5.154897959183674,14.035020408163264,91.61271495440786
5.332653061224491,14.035020408163264,91.1204741709261
5.510408163265307,14.035020408163264,89.26526936229548
5.688163265306123,14.035020408163264,89.27158112154085
5.865918367346939,14.035020408163264,89.27158112154085
6.043673469387755,14.035020408163264,89.40755191683212
6.221428571428572,14.035020408163264,89.40755191683212
6.3991836734693885,14.035020408163264,89.35360471185669
6.576938775510205,14.035020408163264,90.52491906532197
6.754693877551022,14.035020408163264,90.52491906532197
6.932448979591838,14.035020408163264,90.52491906532197
7.110204081632654,14.035020408163264,97.74945091599119
7.28795918367347,14.035020408163264,97.19475163258272
7.465714285714286,14.035020408163264,97.19475163258272
7.643469387755103,14.035020408163264,97.34642007584151
7.821224489795919,14.035020408163264,97.34642007584151
7.9989795918367355,14.035020408163264,97.3510430787192
8.176734693877552,14.035020408163264,97.3510430787192
8.354489795918369,14.035020408163264,100.21654367499403
8.532244897959185,14.035020408163264,98.65771941811366
8.71,14.035020408163264,98.65771941811366
0.0,15.64669387755102,78.13665124128262
0.17775510204081635,15.64669387755102,78.65744958388362
0.3555102040816327,15.64669387755102,78.65744958388362
0.533265306122449,15.64669387755102,78.65744958388362
0.7110204081632654,15.64669387755102,80.21728931802988
0.8887755102040817,15.64669387755102,80.31720184529294
1.066530612244898,15.64669387755102,80.44899773810693
1.2442857142857144,15.64669387755102,80.5106508001103
1.4220408163265308,15.64669387755102,80.49816346391283
1.5997959183673471,15.64669387755102,86.17766671655272
1.7775510204081635,15.64669387755102,86.99945401811398
1.9553061224489798,15.64669387755102,92.50142252945238
2.133061224489796,15.64669387755102,93.56267695802225
2.3108163265306123,15.64669387755102,93.52079188529325
2.488571428571429,15.64669387755102,93.09609704158716
2.6663265306122454,15.64669387755102,93.04855637969155
2.8440816326530616,15.64669387755102,93.0387104581629
3.0218367346938777,15.64669387755102,94.58213021134371
3.1995918367346943,15.64669387755102,90.06535314462705
3.377346938775511,15.64669387755102,90.37060025620839
3.555102040816327,15.64669387755102,90.59049293903529
3.732857142857143,15.64669387755102,90.59049293903529
3.9106122448979597,15.64669387755102,90.61252325845975
4.088367346938776,15.64669387755102,90.7372683162768
4.266122448979592,15.64669387755102,91.9010565215967
4.4438775510204085,15.64669387755102,91.9010565215967
4.621632653061225,15.64669387755102,91.9010565215967
4.799387755102042,15.64669387755102,92.16731906144398
4.977142857142858,15.64669387755102,92.16731906144398
5.154897959183674,15.64669387755102,92.16731906144398
5.332653061224491,15.64669387755102,91.67507827796224
5.510408163265307,15.64669387755102,89.8198734693316
5.688163265306123,15.64669387755102,89.82618522857696
5.865918367346939,15.64669387755102,89.82618522857696
6.043673469387755,15.64669387755102,89.96215602386826
6.221428571428572,15.64669387755102,89.96215602386826
6.3991836734693885,15.64669387755102,89.90820881889282
6.576938775510205,15.64669387755102,91.07952317235811
6.754693877551022,15.64669387755102,91.07952317235811
6.932448979591838,15.64669387755102,91.07952317235811
7.110204081632654,15.64669387755102,98.3040550230273
7.28795918367347,15.64669387755102,97.74935573961885
7.465714285714286,15.64669387755102,97.74935573961885
7.643469387755103,15.64669387755102,97.90102418287763
7.821224489795919,15.64669387755102,97.90102418287763
7.9989795918367355,15.64669387755102,97.90564718575533
8.176734693877552,15.64669387755102,97.90564718575533
8.354489795918369,15.64669387755102,100.77114778203016
8.532244897959185,15.64669387755102,99.21232352514981
8.71,15.64669387755102,99.21232352514981
0.0,17.258367346938776,82.35242102755154
0.17775510204081635,17.258367346938776,82.87321937015255
0.3555102040816327,17.258367346938776,82.87321937015255
0.533265306122449,17.258367346938776,82.87321937015255
0.7110204081632654,17.258367346938776,84.43305910429882
0.8887755102040817,17.258367346938776,84.53297163156188
1.066530612244898,17.258367346938776,84.66476752437585
1.2442857142857144,17.258367346938776,84.72642058637923
1.4220408163265308,17.258367346938776,84.71393325018177
1.5997959183673471,17.258367346938776,90.39343650282164
1.7775510204081635,17.258367346938776,91.2152238043829
1.9553061224489798,17.258367346938776,96.71719231572132
2.133061224489796,17.258367346938776,97.77844674429119
2.3108163265306123,17.258367346938776,97.73656167156217
2.488571428571429,17.258367346938776,97.31186682785608
2.6663265306122454,17.258367346938776,97.26432616596047
2.8440816326530616,17.258367346938776,97.25448024443185
3.0218367346938777,17.258367346938776,98.79789999761262
3.1995918367346943,17.258367346938776,94.28112293089596
3.377346938775511,17.258367346938776,94.5863700424773
3.555102040816327,17.258367346938776,94.80626272530421
3.732857142857143,17.258367346938776,94.80626272530421
3.9106122448979597,17.258367346938776,94.82829304472867
4.088367346938776,17.258367346938776,94.95303810254573
4.266122448979592,17.258367346938776,96.11682630786564
4.4438775510204085,17.258367346938776,96.11682630786564
4.621632653061225,17.258367346938776,96.11682630786564
4.799387755102042,17.258367346938776,96.38308884771291
4.977142857142858,17.258367346938776,96.38308884771291
5.154897959183674,17.258367346938776,96.38308884771291
5.332653061224491,17.258367346938776,95.89084806423116
5.510408163265307,17.258367346938776,94.03564325560053
5.688163265306123,17.258367346938776,94.0419550148459
5.865918367346939,17.258367346938776,94.0419550148459
6.043673469387755,17.258367346938776,94.17792581013718
6.221428571428572,17.258367346938776,94.17792581013718
6.3991836734693885,17.258367346938776,94.12397860516175
6.576938775510205,17.258367346938776,95.28365133385363
6.754693877551022,17.258367346938776,95.28365133385363
6.932448979591838,17.258367346938776,95.28365133385363
7.110204081632654,17.258367346938776,102.50818318452285
7.28795918367347,17.258367346938776,101.95348390111437
7.465714285714286,17.258367346938776,101.95348390111437
7.643469387755103,17.258367346938776,102.10515234437317
7.821224489795919,17.258367346938776,102.10515234437317
7.9989795918367355,17.258367346938776,102.10977534725085
8.176734693877552,17.258367346938776,102.10977534725085
8.354489795918369,17.258367346938776,104.9752759435257
8.532244897959185,17.258367346938776,103.41645168664533
8.71,17.258367346938776,103.41645168664533
0.0,18.87004081632653,82.26999672713681
0.17775510204081635,18.87004081632653,82.79079506973785
0.3555102040816327,18.87004081632653,82.79079506973785
0.533265306122449,18.87004081632653,82.79079506973785
0.7110204081632654,18.87004081632653,84.35063480388409
0.8887755102040817,18.87004081632653,84.45054733114716
1.066530612244898,18.87004081632653,84.58973992883742
1.2442857142857144,18.87004081632653,84.6513929908408
1.4220408163265308,18.87004081632653,84.63890565464334
1.5997959183673471,18.87004081632653,90.3184089072832
1.7775510204081635,18.87004081632653,91.14019620884446
1.9553061224489798,18.87004081632653,96.64216472018286
2.133061224489796,18.87004081632653,97.70341914875276
2.3108163265306123,18.87004081632653,97.66153407602374
2.488571428571429,18.87004081632653,97.23683923231765
2.6663265306122454,18.87004081632653,97.18929857042203
2.8440816326530616,18.87004081632653,97.1794526488934
3.0218367346938777,18.87004081632653,98.7228724020742
3.1995918367346943,18.87004081632653,94.20609533535755
3.377346938775511,18.87004081632653,94.51134244693887
3.555102040816327,18.87004081632653,94.73123512976576
3.732857142857143,18.87004081632653,94.73123512976576
3.9106122448979597,18.87004081632653,94.75326544919024
4.088367346938776,18.87004081632653,94.87801050700729
4.266122448979592,18.87004081632653,96.04179871232718
4.4438775510204085,18.87004081632653,96.04179871232718
4.621632653061225,18.87004081632653,96.04179871232718
4.799387755102042,18.87004081632653,96.30806125217448
4.977142857142858,18.87004081632653,96.30806125217448
5.154897959183674,18.87004081632653,96.30806125217448
5.332653061224491,18.87004081632653,95.81582046869275
5.510408163265307,18.87004081632653,93.96061566006209
5.688163265306123,18.87004081632653,93.96692741930747
5.865918367346939,18.87004081632653,93.96692741930747
6.043673469387755,18.87004081632653,94.10289821459875
6.221428571428572,18.87004081632653,94.10289821459875
6.3991836734693885,18.87004081632653,94.04895100962331
6.576938775510205,18.87004081632653,95.2086237383152
6.754693877551022,18.87004081632653,95.2086237383152
6.932448979591838,18.87004081632653,95.2086237383152
7.110204081632654,18.87004081632653,102.4331555889844
7.28795918367347,18.87004081632653,101.87845630557594
7.465714285714286,18.87004081632653,101.87845630557594
7.643469387755103,18.87004081632653,102.03012474883472
7.821224489795919,18.87004081632653,102.03012474883472
7.9989795918367355,18.87004081632653,102.03474775171242
8.176734693877552,18.87004081632653,102.03474775171242
8.354489795918369,18.87004081632653,104.90024834798724
8.532244897959185,18.87004081632653,103.34142409110689
8.71,18.87004081632653,103.34142409110689
0.0,20.481714285714283,84.01639898353392
0.17775510204081635,20.481714285714283,84.53719732613494
0.3555102040816327,20.481714285714283,84.53719732613494
0.533265306122449,20.481714285714283,84.53719732613494
0.7110204081632654,20.481714285714283,86.0970370602812
0.8887755102040817,20.481714285714283,86.19694958754425
1.066530612244898,20.481714285714283,86.33614218523451
1.2442857142857144,20.481714285714283,86.39779524723791
1.4220408163265308,20.481714285714283,86.38530791104041
1.5997959183673471,20.481714285714283,92.05903387813031
1.7775510204081635,20.481714285714283,92.88082117969155
1.9553061224489798,20.481714285714283,98.38278969102996
2.133061224489796,20.481714285714283,99.44404411959984
2.3108163265306123,20.481714285714283,99.40215904687084
2.488571428571429,20.481714285714283,100.60006373230468
2.6663265306122454,20.481714285714283,100.55252307040908
2.8440816326530616,20.481714285714283,100.54267714888044
3.0218367346938777,20.481714285714283,101.51206296776502
3.1995918367346943,20.481714285714283,96.99528590104836
3.377346938775511,20.481714285714283,97.3005330126297
3.555102040816327,20.481714285714283,97.52042569545658
3.732857142857143,20.481714285714283,97.52042569545658
3.9106122448979597,20.481714285714283,97.54245601488105
4.088367346938776,20.481714285714283,97.6672010726981
4.266122448979592,20.481714285714283,98.83098927801801
4.4438775510204085,20.481714285714283,98.83098927801801
4.621632653061225,20.481714285714283,98.83098927801801
4.799387755102042,20.481714285714283,99.09725181786531
4.977142857142858,20.481714285714283,99.09725181786531
5.154897959183674,20.481714285714283,99.09725181786531
5.332653061224491,20.481714285714283,98.60501103438357
5.510408163265307,20.481714285714283,96.74980622575293
5.688163265306123,20.481714285714283,96.7561179849983
5.865918367346939,20.481714285714283,96.7561179849983
6.043673469387755,20.481714285714283,96.89208878028955
6.221428571428572,20.481714285714283,96.89208878028955
6.3991836734693885,20.481714285714283,96.83814157531414
6.576938775510205,20.481714285714283,97.997814304006
6.754693877551022,20.481714285714283,97.997814304006
6.932448979591838,20.481714285714283,97.997814304006
7.110204081632654,20.481714285714283,105.23748594461675
7.28795918367347,20.481714285714283,104.68278666120827
7.465714285714286,20.481714285714283,104.68278666120827
7.643469387755103,20.481714285714283,104.83445510446707
7.821224489795919,20.481714285714283,104.83445510446707
7.9989795918367355,20.481714285714283,104.83907810734478
8.176734693877552,20.481714285714283,104.83907810734478
8.354489795918369,20.481714285714283,107.7045787036196
8.532244897959185,20.481714285714283,106.14575444673925
8.71,20.481714285714283,106.14575444673925
0.0,22.09338775510204,84.60773274697306
0.17775510204081635,22.09338775510204,85.1285310895741
0.3555102040816327,22.09338775510204,85.1285310895741
0.533265306122449,22.09338775510204,85.1285310895741
0.7110204081632654,22.09338775510204,86.68837082372033
0.8887755102040817,22.09338775510204,86.78828335098339
1.066530612244898,22.09338775510204,86.92747594867366
1.2442857142857144,22.09338775510204,86.98912901067705
1.4220408163265308,22.09338775510204,86.97664167447957
1.5997959183673471,22.09338775510204,92.65036764156946
1.7775510204081635,22.09338775510204,93.4721549431307
1.9553061224489798,22.09338775510204,98.97412345446911
2.133061224489796,22.09338775510204,100.03537788303898
2.3108163265306123,22.09338775510204,99.99349281030996
2.488571428571429,22.09338775510204,101.19139749574383
2.6663265306122454,22.09338775510204,101.14385683384822
2.8440816326530616,22.09338775510204,101.13401091231958
3.0218367346938777,22.09338775510204,102.10339673120417
3.1995918367346943,22.09338775510204,97.5866196644875
3.377346938775511,22.09338775510204,97.89186677606884
3.555102040816327,22.09338775510204,98.11175945889573
3.732857142857143,22.09338775510204,98.11175945889573
3.9106122448979597,22.09338775510204,98.1337897783202
4.088367346938776,22.09338775510204,98.25853483613726
4.266122448979592,22.09338775510204,99.42232304145715
4.4438775510204085,22.09338775510204,99.42232304145715
4.621632653061225,22.09338775510204,99.42232304145715
4.799387755102042,22.09338775510204,99.68858558130445
4.977142857142858,22.09338775510204,99.68858558130445
5.154897959183674,22.09338775510204,99.68858558130445
5.332653061224491,22.09338775510204,99.19634479782272
5.510408163265307,22.09338775510204,97.34113998919207
5.688163265306123,22.09338775510204,97.34745174843744
5.865918367346939,22.09338775510204,97.34745174843744
6.043673469387755,22.09338775510204,97.48342254372871
6.221428571428572,22.09338775510204,97.48342254372871
6.3991836734693885,22.09338775510204,97.42947533875329
6.576938775510205,22.09338775510204,98.58914806744515
6.754693877551022,22.09338775510204,98.58914806744515
6.932448979591838,22.09338775510204,98.58914806744515
7.110204081632654,22.09338775510204,105.82881970805589
7.28795918367347,22.09338775510204,105.27412042464744
7.465714285714286,22.09338775510204,105.27412042464744
7.643469387755103,22.09338775510204,105.42578886790622
7.821224489795919,22.09338775510204,105.42578886790622
7.9989795918367355,22.09338775510204,105.4304118707839
8.176734693877552,22.09338775510204,105.4304118707839
8.354489795918369,22.09338775510204,108.29591246705874
8.532244897959185,22.09338775510204,106.73708821017838
8.71,22.09338775510204,106.73708821017838
0.0,23.705061224489796,84.8300226249029
0.17775510204081635,23.705061224489796,85.3508209675039
0.3555102040816327,23.705061224489796,85.3508209675039
0.533265306122449,23.705061224489796,85.3508209675039
0.7110204081632654,23.705061224489796,86.91066070165017
0.8887755102040817,23.705061224489796,87.01057322891322
1.066530612244898,23.705061224489796,87.14976582660348
1.2442857142857144,23.705061224489796,87.21141888860686
1.4220408163265308,23.705061224489796,87.19893155240939
1.5997959183673471,23.705061224489796,92.87265751949927
1.7775510204081635,23.705061224489796,93.69718689170502
1.9553061224489798,23.705061224489796,99.19915540304345
2.133061224489796,23.705061224489796,100.2604098316133
2.3108163265306123,23.705061224489796,100.21852475888429
2.488571428571429,23.705061224489796,101.45055904507726
2.6663265306122454,23.705061224489796,101.40301838318166
2.8440816326530616,23.705061224489796,101.39317246165301
3.0218367346938777,23.705061224489796,102.3625582805376
3.1995918367346943,23.705061224489796,97.84578121382096
3.377346938775511,23.705061224489796,98.1510283254023
3.555102040816327,23.705061224489796,98.37092100822916
3.732857142857143,23.705061224489796,98.37092100822916
3.9106122448979597,23.705061224489796,98.39295132765363
4.088367346938776,23.705061224489796,98.51769638547069
4.266122448979592,23.705061224489796,99.68148459079059
4.4438775510204085,23.705061224489796,99.68148459079059
4.621632653061225,23.705061224489796,99.68148459079059
4.799387755102042,23.705061224489796,99.9477471306379
4.977142857142858,23.705061224489796,99.9477471306379
5.154897959183674,23.705061224489796,99.9477471306379
5.332653061224491,23.705061224489796,99.45550634715615
5.510408163265307,23.705061224489796,97.60030153852551
5.688163265306123,23.705061224489796,97.60661329777088
5.865918367346939,23.705061224489796,97.60661329777088
6.043673469387755,23.705061224489796,97.74258409306213
6.221428571428572,23.705061224489796,97.74258409306213
6.3991836734693885,23.705061224489796,97.68863688808672
6.576938775510205,23.705061224489796,98.8483096167786
6.754693877551022,23.705061224489796,98.8483096167786
6.932448979591838,23.705061224489796,98.8483096167786
7.110204081632654,23.705061224489796,106.0721951691583
7.28795918367347,23.705061224489796,105.51749588574985
7.465714285714286,23.705061224489796,105.51749588574985
7.643469387755103,23.705061224489796,105.66916432900864
7.821224489795919,23.705061224489796,105.66916432900864
7.9989795918367355,23.705061224489796,105.67378733188633
8.176734693877552,23.705061224489796,105.67378733188633
8.354489795918369,23.705061224489796,108.53928792816114
8.532244897959185,23.705061224489796,106.9804636712808
8.71,23.705061224489796,106.9804636712808
0.0,25.31673469387755,84.75639797409968
0.17775510204081635,25.31673469387755,85.27719631670071
0.3555102040816327,25.31673469387755,85.27719631670071
0.533265306122449,25.31673469387755,85.27719631670071
0.7110204081632654,25.31673469387755,86.83703605084696
0.8887755102040817,25.31673469387755,86.93694857811003
1.066530612244898,25.31673469387755,87.0761411758003
1.2442857142857144,25.31673469387755,87.13779423780367
1.4220408163265308,25.31673469387755,87.1253069016062
1.5997959183673471,25.31673469387755,92.79903286869607
1.7775510204081635,25.31673469387755,93.62356224090183
1.9553061224489798,25.31673469387755,99.12553075224024
2.133061224489796,25.31673469387755,100.18678518081012
2.3108163265306123,25.31673469387755,100.1449001080811
2.488571428571429,25.31673469387755,105.95303472455012
2.6663265306122454,25.31673469387755,105.9054940626545
2.8440816326530616,25.31673469387755,105.89564814112587
3.0218367346938777,25.31673469387755,106.86503396001048
3.1995918367346943,25.31673469387755,105.05461095861669
3.377346938775511,25.31673469387755,105.35985807019802
3.555102040816327,25.31673469387755,105.57975075302492
3.732857142857143,25.31673469387755,105.57975075302492
3.9106122448979597,25.31673469387755,105.60178107244938
4.088367346938776,25.31673469387755,105.72652613026642
4.266122448979592,25.31673469387755,106.8909259407358
4.4438775510204085,25.31673469387755,106.8909259407358
4.621632653061225,25.31673469387755,106.8909259407358
4.799387755102042,25.31673469387755,106.90937358052963
4.977142857142858,25.31673469387755,106.90937358052963
5.154897959183674,25.31673469387755,106.90937358052963
5.332653061224491,25.31673469387755,106.4171327970479
5.510408163265307,25.31673469387755,104.56192798841725
5.688163265306123,25.31673469387755,104.56823974766263
5.865918367346939,25.31673469387755,104.56823974766263
6.043673469387755,25.31673469387755,104.70421054295392
6.221428571428572,25.31673469387755,104.70421054295392
6.3991836734693885,25.31673469387755,104.65026333797849
6.576938775510205,25.31673469387755,104.56624240969876
6.754693877551022,25.31673469387755,104.56624240969876
6.932448979591838,25.31673469387755,104.56624240969876
7.110204081632654,25.31673469387755,109.97938760193894
7.28795918367347,25.31673469387755,109.42468831853046
7.465714285714286,25.31673469387755,109.42468831853046
7.643469387755103,25.31673469387755,109.57635676178926
7.821224489795919,25.31673469387755,109.57635676178926
7.9989795918367355,25.31673469387755,109.58097976466696
8.176734693877552,25.31673469387755,109.58097976466696
8.354489795918369,25.31673469387755,112.44648036094178
8.532244897959185,25.31673469387755,110.88765610406142
8.71,25.31673469387755,110.88765610406142
0.0,26.928408163265306,84.75639797409968
0.17775510204081635,26.928408163265306,85.27719631670071
0.3555102040816327,26.928408163265306,85.27719631670071
0.533265306122449,26.928408163265306,85.27719631670071
0.7110204081632654,26.928408163265306,86.83703605084696
0.8887755102040817,26.928408163265306,86.93694857811003
1.066530612244898,26.928408163265306,87.0761411758003
1.2442857142857144,26.928408163265306,87.13779423780367
1.4220408163265308,26.928408163265306,87.1253069016062
1.5997959183673471,26.928408163265306,92.79903286869607
1.7775510204081635,26.928408163265306,93.62356224090183
1.9553061224489798,26.928408163265306,99.12553075224024
2.133061224489796,26.928408163265306,100.18678518081012
2.3108163265306123,26.928408163265306,100.1449001080811
2.488571428571429,26.928408163265306,105.95303472455012
2.6663265306122454,26.928408163265306,105.9054940626545
2.8440816326530616,26.928408163265306,105.89564814112587
3.0218367346938777,26.928408163265306,106.86503396001048
3.1995918367346943,26.928408163265306,105.05461095861669
3.377346938775511,26.928408163265306,105.35985807019802
3.555102040816327,26.928408163265306,105.57975075302492
3.732857142857143,26.928408163265306,105.57975075302492
3.9106122448979597,26.928408163265306,105.60178107244938
4.088367346938776,26.928408163265306,105.72652613026642
4.266122448979592,26.928408163265306,106.8909259407358
4.4438775510204085,26.928408163265306,106.8909259407358
4.621632653061225,26.928408163265306,106.8909259407358
4.799387755102042,26.928408163265306,106.90937358052963
4.977142857142858,26.928408163265306,106.90937358052963
5.154897959183674,26.928408163265306,106.90937358052963
5.332653061224491,26.928408163265306,106.4171327970479
5.510408163265307,26.928408163265306,104.56192798841725
5.688163265306123,26.928408163265306,104.56823974766263
5.865918367346939,26.928408163265306,104.56823974766263
6.043673469387755,26.928408163265306,104.70421054295392
