O,Dap,Partial Dependence
4.816285714285687,1.7271428571428573,93.36693614632878
5.111469387755072,1.7271428571428573,93.50799746957816
5.406653061224455,1.7271428571428573,93.9845022705464
5.70183673469384,1.7271428571428573,94.02904270012901
5.997020408163223,1.7271428571428573,94.93728802113506
6.292204081632607,1.7271428571428573,92.63886171898577
6.587387755101991,1.7271428571428573,92.08118113277885
6.882571428571375,1.7271428571428573,93.1244396468121
7.177755102040759,1.7271428571428573,91.46323373168461
7.472938775510143,1.7271428571428573,92.6019158275719
7.768122448979527,1.7271428571428573,91.86421505216185
8.06330612244891,1.7271428571428573,92.67571175297087
8.358489795918295,1.7271428571428573,91.66208724993409
8.65367346938768,1.7271428571428573,91.54823467693572
8.948857142857063,1.7271428571428573,91.54823467693572
9.244040816326446,1.7271428571428573,92.99376664943134
9.539224489795831,1.7271428571428573,92.6682695247466
9.834408163265214,1.7271428571428573,91.74950084483093
10.129591836734598,1.7271428571428573,91.169751224772
10.424775510203983,1.7271428571428573,91.40353745149221
10.719959183673367,1.7271428571428573,90.16259854412768
11.01514285714275,1.7271428571428573,90.39937929989098
11.310326530612135,1.7271428571428573,90.36419062429351
11.605510204081519,1.7271428571428573,90.31138277581107
11.900693877550903,1.7271428571428573,91.10407504950763
12.195877551020287,1.7271428571428573,91.12885633114038
12.49106122448967,1.7271428571428573,91.21111635957593
12.786244897959055,1.7271428571428573,91.21111635957593
13.081428571428438,1.7271428571428573,91.21111635957593
13.376612244897823,1.7271428571428573,91.21111635957593
13.671795918367206,1.7271428571428573,89.63003685409608
13.96697959183659,1.7271428571428573,89.63003685409608
14.262163265305974,1.7271428571428573,86.52696544278554
14.557346938775359,1.7271428571428573,86.52696544278554
14.852530612244742,1.7271428571428573,86.5641342558046
15.147714285714127,1.7271428571428573,86.57717948004556
15.44289795918351,1.7271428571428573,87.3176109693979
15.738081632652895,1.7271428571428573,87.3176109693979
16.033265306122278,1.7271428571428573,87.3176109693979
16.328448979591663,1.7271428571428573,87.3176109693979
16.623632653061044,1.7271428571428573,87.3176109693979
16.91881632653043,1.7271428571428573,86.78065381863044
17.213999999999814,1.7271428571428573,86.78065381863044
2.75,1.8342857142857143,98.19083302966834
3.045183673469384,1.8342857142857143,98.19083302966834
3.340367346938768,1.8342857142857143,96.27984203280911
3.635551020408152,1.8342857142857143,94.58368311438127
3.930734693877536,1.8342857142857143,94.89792623034072
4.22591836734692,1.8342857142857143,94.99593404769047
4.521102040816304,1.8342857142857143,92.09109993814194
4.816285714285687,1.8342857142857143,92.80491580693293
5.111469387755072,1.8342857142857143,92.9459771301823
5.406653061224455,1.8342857142857143,93.42248193115053
5.70183673469384,1.8342857142857143,93.46702236073314
5.997020408163223,1.8342857142857143,94.37526768173919
6.292204081632607,1.8342857142857143,92.0645300369631
6.587387755101991,1.8342857142857143,91.50684945075618
6.882571428571375,1.8342857142857143,92.55010796478943
7.177755102040759,1.8342857142857143,90.88890204966191
7.472938775510143,1.8342857142857143,92.02758414554924
7.768122448979527,1.8342857142857143,91.28254469049925
8.06330612244891,1.8342857142857143,92.09404139130827
8.358489795918295,1.8342857142857143,91.08041688827149
8.65367346938768,1.8342857142857143,90.9226542140084
8.948857142857063,1.8342857142857143,90.9226542140084
9.244040816326446,1.8342857142857143,92.36818618650402
9.539224489795831,1.8342857142857143,92.04268906181929
9.834408163265214,1.8342857142857143,91.26249877588087
10.129591836734598,1.8342857142857143,90.68274915582194
10.424775510203983,1.8342857142857143,90.91653538254212
10.719959183673367,1.8342857142857143,89.65331587759229
11.01514285714275,1.8342857142857143,89.89009663335558
11.310326530612135,1.8342857142857143,89.85490795775813
11.605510204081519,1.8342857142857143,89.80210010927567
11.900693877550903,1.8342857142857143,90.59479238297226
12.195877551020287,1.8342857142857143,90.619573664605
12.49106122448967,1.8342857142857143,90.70183369304054
12.786244897959055,1.8342857142857143,90.70183369304054
13.081428571428438,1.8342857142857143,90.70183369304054
13.376612244897823,1.8342857142857143,90.70183369304054
13.671795918367206,1.8342857142857143,89.07069633149915
13.96697959183659,1.8342857142857143,89.07069633149915
14.262163265305974,1.8342857142857143,85.9676249201886
14.557346938775359,1.8342857142857143,85.9676249201886
14.852530612244742,1.8342857142857143,86.00479373320768
15.147714285714127,1.8342857142857143,86.01783895744863
15.44289795918351,1.8342857142857143,86.75827044680098
15.738081632652895,1.8342857142857143,86.75827044680098
16.033265306122278,1.8342857142857143,86.75827044680098
16.328448979591663,1.8342857142857143,86.75827044680098
16.623632653061044,1.8342857142857143,86.75827044680098
16.91881632653043,1.8342857142857143,86.22131329603351
17.213999999999814,1.8342857142857143,86.22131329603351
2.75,1.9414285714285715,100.52253901814764
3.045183673469384,1.9414285714285715,100.52253901814764
3.340367346938768,1.9414285714285715,98.61154802128844
3.635551020408152,1.9414285714285715,96.91538910286059
3.930734693877536,1.9414285714285715,97.22963221882003
4.22591836734692,1.9414285714285715,97.32764003616978
4.521102040816304,1.9414285714285715,94.42280592662125
4.816285714285687,1.9414285714285715,95.13662179541222
5.111469387755072,1.9414285714285715,95.27768311866161
5.406653061224455,1.9414285714285715,95.75418791962984
5.70183673469384,1.9414285714285715,95.79872834921247
5.997020408163223,1.9414285714285715,96.7069736702185
6.292204081632607,1.9414285714285715,94.3917685087253
6.587387755101991,1.9414285714285715,93.83408792251838
6.882571428571375,1.9414285714285715,94.87734643655163
7.177755102040759,1.9414285714285715,93.15213289187395
7.472938775510143,1.9414285714285715,94.29081498776125
7.768122448979527,1.9414285714285715,93.54577553271127
8.06330612244891,1.9414285714285715,94.3572722335203
8.358489795918295,1.9414285714285715,93.34364773048351
8.65367346938768,1.9414285714285715,93.18588505622043
8.948857142857063,1.9414285714285715,93.18588505622043
9.244040816326446,1.9414285714285715,94.6783382943669
9.539224489795831,1.9414285714285715,94.35284116968215
9.834408163265214,1.9414285714285715,92.93500437016566
10.129591836734598,1.9414285714285715,92.35525475010674
10.424775510203983,1.9414285714285715,92.58904097682694
10.719959183673367,1.9414285714285715,91.32161899390061
11.01514285714275,1.9414285714285715,91.55839974966393
11.310326530612135,1.9414285714285715,91.52321107406647
11.605510204081519,1.9414285714285715,91.47040322558402
11.900693877550903,1.9414285714285715,92.26309549928058
12.195877551020287,1.9414285714285715,92.28787678091332
12.49106122448967,1.9414285714285715,92.38329323867768
12.786244897959055,1.9414285714285715,92.38329323867768
13.081428571428438,1.9414285714285715,92.38329323867768
13.376612244897823,1.9414285714285715,92.38329323867768
13.671795918367206,1.9414285714285715,90.83484166194533
13.96697959183659,1.9414285714285715,90.83484166194533
14.262163265305974,1.9414285714285715,87.73177025063478
14.557346938775359,1.9414285714285715,87.73177025063478
14.852530612244742,1.9414285714285715,87.76893906365385
15.147714285714127,1.9414285714285715,87.79243991215704
15.44289795918351,1.9414285714285715,88.53287140150938
15.738081632652895,1.9414285714285715,88.53287140150938
16.033265306122278,1.9414285714285715,88.53287140150938
16.328448979591663,1.9414285714285715,88.53287140150938
16.623632653061044,1.9414285714285715,88.53287140150938
16.91881632653043,1.9414285714285715,87.99591425074192
17.213999999999814,1.9414285714285715,87.99591425074192
2.75,2.0485714285714285,95.5906176980757
3.045183673469384,2.0485714285714285,95.5906176980757
3.340367346938768,2.0485714285714285,93.67962670121649
3.635551020408152,2.0485714285714285,91.98346778278865
3.930734693877536,2.0485714285714285,92.2977108987481
4.22591836734692,2.0485714285714285,92.39571871609785
4.521102040816304,2.0485714285714285,89.4908846065493
4.816285714285687,2.0485714285714285,90.2047004753403
5.111469387755072,2.0485714285714285,90.34576179858968
5.406653061224455,2.0485714285714285,90.8222665995579
5.70183673469384,2.0485714285714285,90.86680702914052
5.997020408163223,2.0485714285714285,91.77505235014657
6.292204081632607,2.0485714285714285,89.42699101121372
6.587387755101991,2.0485714285714285,88.8693104250068
6.882571428571375,2.0485714285714285,89.91256893904003
7.177755102040759,2.0485714285714285,88.23175022721398
7.472938775510143,2.0485714285714285,89.3704323231013
7.768122448979527,2.0485714285714285,88.62476787261186
8.06330612244891,2.0485714285714285,89.43626457342086
8.358489795918295,2.0485714285714285,88.42264007038409
8.65367346938768,2.0485714285714285,88.26782806293706
8.948857142857063,2.0485714285714285,88.26782806293706
9.244040816326446,2.0485714285714285,89.76028130108352
9.539224489795831,2.0485714285714285,89.43478417639878
9.834408163265214,2.0485714285714285,88.01694737688229
10.129591836734598,2.0485714285714285,87.43719775682335
10.424775510203983,2.0485714285714285,87.67098398354355
10.719959183673367,2.0485714285714285,86.40356200061724
11.01514285714275,2.0485714285714285,86.64034275638055
11.310326530612135,2.0485714285714285,86.6051540807831
11.605510204081519,2.0485714285714285,86.55234623230064
11.900693877550903,2.0485714285714285,87.34503850599721
12.195877551020287,2.0485714285714285,87.36981978762994
12.49106122448967,2.0485714285714285,87.4652362453943
12.786244897959055,2.0485714285714285,87.4652362453943
13.081428571428438,2.0485714285714285,87.4652362453943
13.376612244897823,2.0485714285714285,87.4652362453943
13.671795918367206,2.0485714285714285,85.90602522939197
13.96697959183659,2.0485714285714285,85.90602522939197
14.262163265305974,2.0485714285714285,82.80295381808143
14.557346938775359,2.0485714285714285,82.80295381808143
14.852530612244742,2.0485714285714285,82.8401226311005
15.147714285714127,2.0485714285714285,82.86362347960369
15.44289795918351,2.0485714285714285,83.60405496895602
15.738081632652895,2.0485714285714285,83.60405496895602
16.033265306122278,2.0485714285714285,83.60405496895602
16.328448979591663,2.0485714285714285,83.60405496895602
16.623632653061044,2.0485714285714285,83.60405496895602
16.91881632653043,2.0485714285714285,83.06709781818856
17.213999999999814,2.0485714285714285,83.06709781818856
2.75,2.1557142857142857,95.12435667507916
3.045183673469384,2.1557142857142857,95.12435667507916
3.340367346938768,2.1557142857142857,93.21336567821993
3.635551020408152,2.1557142857142857,91.51720675979207
3.930734693877536,2.1557142857142857,91.83144987575152
4.22591836734692,2.1557142857142857,91.92945769310127
4.521102040816304,2.1557142857142857,89.02462358355272
4.816285714285687,2.1557142857142857,89.73843945234373
5.111469387755072,2.1557142857142857,89.87950077559312
5.406653061224455,2.1557142857142857,90.35600557656133
5.70183673469384,2.1557142857142857,90.40054600614395
5.997020408163223,2.1557142857142857,91.30879132714999
6.292204081632607,2.1557142857142857,88.96482177996253
6.587387755101991,2.1557142857142857,88.4071411937556
6.882571428571375,2.1557142857142857,89.45039970778885
7.177755102040759,2.1557142857142857,87.7955619933143
7.472938775510143,2.1557142857142857,88.93424408920161
7.768122448979527,2.1557142857142857,88.20863743387946
8.06330612244891,2.1557142857142857,89.03116506906309
8.358489795918295,2.1557142857142857,88.12329783757158
8.65367346938768,2.1557142857142857,87.83329846023723
8.948857142857063,2.1557142857142857,87.83329846023723
9.244040816326446,2.1557142857142857,89.31613226475255
9.539224489795831,2.1557142857142857,88.99063514006781
9.834408163265214,2.1557142857142857,87.57279834055133
10.129591836734598,2.1557142857142857,86.9930487204924
10.424775510203983,2.1557142857142857,87.21580401283799
10.719959183673367,2.1557142857142857,85.93531582409469
11.01514285714275,2.1557142857142857,86.17209657985798
11.310326530612135,2.1557142857142857,86.13690790426053
11.605510204081519,2.1557142857142857,86.08410005577807
11.900693877550903,2.1557142857142857,86.87679232947464
12.195877551020287,2.1557142857142857,86.90157361110737
12.49106122448967,2.1557142857142857,86.99699006887174
12.786244897959055,2.1557142857142857,86.99699006887174
13.081428571428438,2.1557142857142857,86.99699006887174
13.376612244897823,2.1557142857142857,86.99699006887174
13.671795918367206,2.1557142857142857,85.41038354184637
13.96697959183659,2.1557142857142857,85.41038354184637
14.262163265305974,2.1557142857142857,82.29635691052536
14.557346938775359,2.1557142857142857,82.29635691052536
14.852530612244742,2.1557142857142857,82.33352572354443
15.147714285714127,2.1557142857142857,82.35702657204762
15.44289795918351,2.1557142857142857,83.09745806139996
15.738081632652895,2.1557142857142857,83.09745806139996
16.033265306122278,2.1557142857142857,83.09745806139996
16.328448979591663,2.1557142857142857,83.09745806139996
16.623632653061044,2.1557142857142857,83.09745806139996
16.91881632653043,2.1557142857142857,82.56050091063251
17.213999999999814,2.1557142857142857,82.56050091063251
2.75,2.262857142857143,99.81618839172344
3.045183673469384,2.262857142857143,99.81618839172344
3.340367346938768,2.262857142857143,97.90519739486422
3.635551020408152,2.262857142857143,96.20903847643636
3.930734693877536,2.262857142857143,96.52328159239582
4.22591836734692,2.262857142857143,96.62128940974557
4.521102040816304,2.262857142857143,93.71645530019703
4.816285714285687,2.262857142857143,94.35861773487349
5.111469387755072,2.262857142857143,94.49967905812287
5.406653061224455,2.262857142857143,95.12662499334603
5.70183673469384,2.262857142857143,95.17115197368224
5.997020408163223,2.262857142857143,96.07939729468828
6.292204081632607,2.262857142857143,93.90283056166567
6.587387755101991,2.262857142857143,93.39539431257906
6.882571428571375,2.262857142857143,94.4386528266123
7.177755102040759,2.262857142857143,92.78381511213773
7.472938775510143,2.262857142857143,93.8615015177477
7.768122448979527,2.262857142857143,93.08232109553084
8.06330612244891,2.262857142857143,93.82237307549849
8.358489795918295,2.262857142857143,92.96848235548515
8.65367346938768,2.262857142857143,92.78177276714625
8.948857142857063,2.262857142857143,92.78177276714625
9.244040816326446,2.262857142857143,94.26460657166159
9.539224489795831,2.262857142857143,93.93910944697684
9.834408163265214,2.262857142857143,92.96268946303809
10.129591836734598,2.262857142857143,92.38293984297917
10.424775510203983,2.262857142857143,92.60569513532472
10.719959183673367,2.262857142857143,91.05856322005219
11.01514285714275,2.262857142857143,91.84618718411669
11.310326530612135,2.262857142857143,91.81099850851923
11.605510204081519,2.262857142857143,91.75819066003677
11.900693877550903,2.262857142857143,92.55088293373335
12.195877551020287,2.262857142857143,92.57566421536609
12.49106122448967,2.262857142857143,92.67108067313043
12.786244897959055,2.262857142857143,92.67108067313043
13.081428571428438,2.262857142857143,92.67108067313043
13.376612244897823,2.262857142857143,92.67108067313043
13.671795918367206,2.262857142857143,91.0844741461051
13.96697959183659,2.262857142857143,91.0844741461051
14.262163265305974,2.262857142857143,87.97044751478408
14.557346938775359,2.262857142857143,87.97044751478408
14.852530612244742,2.262857142857143,88.00761632780313
15.147714285714127,2.262857142857143,88.05238224993953
15.44289795918351,2.262857142857143,88.79281373929186
15.738081632652895,2.262857142857143,88.79281373929186
16.033265306122278,2.262857142857143,88.79281373929186
16.328448979591663,2.262857142857143,88.79281373929186
16.623632653061044,2.262857142857143,88.79281373929186
16.91881632653043,2.262857142857143,88.25585658852441
17.213999999999814,2.262857142857143,88.25585658852441
2.75,2.37,104.57036934160573
3.045183673469384,2.37,104.57036934160573
3.340367346938768,2.37,102.65937834474651
3.635551020408152,2.37,100.96321942631864
3.930734693877536,2.37,101.2774625422781
4.22591836734692,2.37,101.37547035962787
4.521102040816304,2.37,98.45795479940503
4.816285714285687,2.37,99.10011723408148
5.111469387755072,2.37,99.20373250589573
5.406653061224455,2.37,99.79495199039846
5.70183673469384,2.37,99.83947897073467
5.997020408163223,2.37,101.06297286931517
6.292204081632607,2.37,98.97652624291226
6.587387755101991,2.37,98.47596850500116
6.882571428571375,2.37,99.55515799367
7.177755102040759,2.37,97.89998441098923
7.472938775510143,2.37,98.95054519190414
7.768122448979527,2.37,98.15253587724386
8.06330612244891,2.37,98.89768885394824
8.358489795918295,2.37,98.02899496220563
8.65367346938768,2.37,97.84228537386674
8.948857142857063,2.37,97.84228537386674
9.244040816326446,2.37,99.3347386120132
9.539224489795831,2.37,99.00924148732847
9.834408163265214,2.37,98.0328215033897
10.129591836734598,2.37,97.45307188333078
10.424775510203983,2.37,97.67582717567635
10.719959183673367,2.37,96.12869526040377
11.01514285714275,2.37,96.91631922446831
11.310326530612135,2.37,96.90165027865801
11.605510204081519,2.37,96.84884243017557
11.900693877550903,2.37,97.64153470387214
12.195877551020287,2.37,97.66631598550488
12.49106122448967,2.37,97.76173244326924
12.786244897959055,2.37,97.76173244326924
13.081428571428438,2.37,97.76173244326924
13.376612244897823,2.37,97.76173244326924
13.671795918367206,2.37,96.17512591624389
13.96697959183659,2.37,96.17512591624389
14.262163265305974,2.37,93.06109928492288
14.557346938775359,2.37,93.06109928492288
14.852530612244742,2.37,93.09826809794193
15.147714285714127,2.37,93.14303402007832
15.44289795918351,2.37,93.88346550943066
15.738081632652895,2.37,93.88346550943066
16.033265306122278,2.37,93.88346550943066
16.328448979591663,2.37,93.88346550943066
16.623632653061044,2.37,93.88346550943066
16.91881632653043,2.37,93.34650835866321
17.213999999999814,2.37,93.34650835866321
2.75,2.4771428571428573,104.22419316337484
3.045183673469384,2.4771428571428573,104.22419316337484
3.340367346938768,2.4771428571428573,102.31320216651562
3.635551020408152,2.4771428571428573,100.61704324808775
3.930734693877536,2.4771428571428573,100.93128636404721
4.22591836734692,2.4771428571428573,101.02929418139695
4.521102040816304,2.4771428571428573,98.09945775102874
4.816285714285687,2.4771428571428573,98.74162018570516
5.111469387755072,2.4771428571428573,98.84523545751942
5.406653061224455,2.4771428571428573,99.43645494202215
5.70183673469384,2.4771428571428573,99.48098192235835
5.997020408163223,2.4771428571428573,100.70447582093888
6.292204081632607,2.4771428571428573,98.6378828015559
6.587387755101991,2.4771428571428573,98.13732506364482
6.882571428571375,2.4771428571428573,99.21651455231365
7.177755102040759,2.4771428571428573,97.5613409696329
7.472938775510143,2.4771428571428573,98.6119017505478
7.768122448979527,2.4771428571428573,97.80725353934649
8.06330612244891,2.4771428571428573,98.55240651605085
8.358489795918295,2.4771428571428573,97.70260978655752
8.65367346938768,2.4771428571428573,97.51756614560539
8.948857142857063,2.4771428571428573,97.51756614560539
9.244040816326446,2.4771428571428573,99.01001938375185
9.539224489795831,2.4771428571428573,98.68452225906711
9.834408163265214,2.4771428571428573,97.70639597976422
10.129591836734598,2.4771428571428573,97.12664635970529
10.424775510203983,2.4771428571428573,97.34940165205086
10.719959183673367,2.4771428571428573,95.80226973677831
11.01514285714275,2.4771428571428573,96.58989370084282
11.310326530612135,2.4771428571428573,96.57522475503254
11.605510204081519,2.4771428571428573,96.52241690655009
11.900693877550903,2.4771428571428573,97.31510918024667
12.195877551020287,2.4771428571428573,97.33769367700906
12.49106122448967,2.4771428571428573,97.43311013477341
12.786244897959055,2.4771428571428573,97.43311013477341
13.081428571428438,2.4771428571428573,97.43311013477341
13.376612244897823,2.4771428571428573,97.43311013477341
13.671795918367206,2.4771428571428573,95.84575086131315
13.96697959183659,2.4771428571428573,95.84575086131315
14.262163265305974,2.4771428571428573,92.73172422999212
14.557346938775359,2.4771428571428573,92.73172422999212
14.852530612244742,2.4771428571428573,92.76889304301119
15.147714285714127,2.4771428571428573,92.81365896514758
15.44289795918351,2.4771428571428573,93.55409045449993
15.738081632652895,2.4771428571428573,93.55409045449993
16.033265306122278,2.4771428571428573,93.55409045449993
16.328448979591663,2.4771428571428573,93.55409045449993
16.623632653061044,2.4771428571428573,93.55409045449993
16.91881632653043,2.4771428571428573,93.01713330373248
17.213999999999814,2.4771428571428573,93.01713330373248
2.75,2.5842857142857145,102.54575514763485
3.045183673469384,2.5842857142857145,102.54575514763485
3.340367346938768,2.5842857142857145,100.63476415077562
3.635551020408152,2.5842857142857145,98.93860523234775
3.930734693877536,2.5842857142857145,99.25284834830721
4.22591836734692,2.5842857142857145,99.35085616565696
4.521102040816304,2.5842857142857145,96.5019384204127
4.816285714285687,2.5842857142857145,97.21461710912438
5.111469387755072,2.5842857142857145,97.31823238093862
5.406653061224455,2.5842857142857145,97.81712315785344
5.70183673469384,2.5842857142857145,97.56888073170123
5.997020408163223,2.5842857142857145,98.79237463028174
6.292204081632607,2.5842857142857145,97.06651747832247
6.587387755101991,2.5842857142857145,96.66165759497476
6.882571428571375,2.5842857142857145,97.40011121621991
7.177755102040759,2.5842857142857145,95.74939899139996
7.472938775510143,2.5842857142857145,96.86095546259223
7.768122448979527,2.5842857142857145,96.05630725139089
8.06330612244891,2.5842857142857145,96.80146022809527
8.358489795918295,2.5842857142857145,95.96164971562078
8.65367346938768,2.5842857142857145,95.77660607466865
8.948857142857063,2.5842857142857145,95.77660607466865
9.244040816326446,2.5842857142857145,97.27957516241165
9.539224489795831,2.5842857142857145,97.00472089246229
9.834408163265214,2.5842857142857145,95.99395746048378
10.129591836734598,2.5842857142857145,95.41420784042484
10.424775510203983,2.5842857142857145,95.63696313277042
10.719959183673367,2.5842857142857145,94.08983121749785
11.01514285714275,2.5842857142857145,94.87745518156235
11.310326530612135,2.5842857142857145,94.86278623575208
11.605510204081519,2.5842857142857145,94.80997838726964
11.900693877550903,2.5842857142857145,95.60267066096618
12.195877551020287,2.5842857142857145,95.6252551577286
12.49106122448967,2.5842857142857145,95.72067161549296
12.786244897959055,2.5842857142857145,95.72067161549296
13.081428571428438,2.5842857142857145,95.72067161549296
13.376612244897823,2.5842857142857145,95.72067161549296
13.671795918367206,2.5842857142857145,94.13331234203267
13.96697959183659,2.5842857142857145,94.13331234203267
14.262163265305974,2.5842857142857145,91.01928571071166
14.557346938775359,2.5842857142857145,91.01928571071166
14.852530612244742,2.5842857142857145,91.05645452373074
15.147714285714127,2.5842857142857145,91.1012204458671
15.44289795918351,2.5842857142857145,91.84165193521945
15.738081632652895,2.5842857142857145,91.84165193521945
16.033265306122278,2.5842857142857145,91.84165193521945
16.328448979591663,2.5842857142857145,91.84165193521945
16.623632653061044,2.5842857142857145,91.84165193521945
16.91881632653043,2.5842857142857145,91.304694784452
17.213999999999814,2.5842857142857145,91.304694784452
2.75,2.6914285714285713,103.06589626320361
3.045183673469384,2.6914285714285713,103.06589626320361
3.340367346938768,2.6914285714285713,101.15490526634441
3.635551020408152,2.6914285714285713,99.45874634791656
3.930734693877536,2.6914285714285713,99.772989463876
4.22591836734692,2.6914285714285713,99.87099728122575
4.521102040816304,2.6914285714285713,97.02207953598148
4.816285714285687,2.6914285714285713,97.73475822469318
5.111469387755072,2.6914285714285713,97.83837349650742
5.406653061224455,2.6914285714285713,98.33726427342224
5.70183673469384,2.6914285714285713,98.08902184727003
5.997020408163223,2.6914285714285713,99.31251574585052
6.292204081632607,2.6914285714285713,97.59807646093313
6.587387755101991,2.6914285714285713,97.19321657758539
6.882571428571375,2.6914285714285713,97.93167019883055
7.177755102040759,2.6914285714285713,96.28095797401058
7.472938775510143,2.6914285714285713,97.39251444520285
7.768122448979527,2.6914285714285713,96.58786623400154
8.06330612244891,2.6914285714285713,97.33301921070588
8.358489795918295,2.6914285714285713,96.49320869823141
8.65367346938768,2.6914285714285713,96.30816505727928
8.948857142857063,2.6914285714285713,96.30816505727928
9.244040816326446,2.6914285714285713,97.81113414502228
9.539224489795831,2.6914285714285713,97.53627987507295
9.834408163265214,2.6914285714285713,96.5255164430944
10.129591836734598,2.6914285714285713,95.94576682303547
10.424775510203983,2.6914285714285713,96.16852211538104
10.719959183673367,2.6914285714285713,94.62139020010848
11.01514285714275,2.6914285714285713,95.40901416417299
11.310326530612135,2.6914285714285713,95.3943452183627
11.605510204081519,2.6914285714285713,95.34153736988026
11.900693877550903,2.6914285714285713,96.13422964357684
12.195877551020287,2.6914285714285713,96.15681414033924
12.49106122448967,2.6914285714285713,96.2522305981036
12.786244897959055,2.6914285714285713,96.2522305981036
13.081428571428438,2.6914285714285713,96.2522305981036
13.376612244897823,2.6914285714285713,96.2522305981036
13.671795918367206,2.6914285714285713,94.6648713246433
13.96697959183659,2.6914285714285713,94.6648713246433
14.262163265305974,2.6914285714285713,91.5508446933223
14.557346938775359,2.6914285714285713,91.5508446933223
14.852530612244742,2.6914285714285713,91.58801350634135
15.147714285714127,2.6914285714285713,91.63277942847775
15.44289795918351,2.6914285714285713,92.37321091783011
15.738081632652895,2.6914285714285713,92.37321091783011
16.033265306122278,2.6914285714285713,92.37321091783011
16.328448979591663,2.6914285714285713,92.37321091783011
16.623632653061044,2.6914285714285713,92.37321091783011
16.91881632653043,2.6914285714285713,91.83625376706263
17.213999999999814,2.6914285714285713,91.83625376706263
2.75,2.798571428571429,103.4025837342586
3.045183673469384,2.798571428571429,103.4025837342586
3.340367346938768,2.798571428571429,101.49159273739939
3.635551020408152,2.798571428571429,99.79543381897153
3.930734693877536,2.798571428571429,100.10967693493097
4.22591836734692,2.798571428571429,100.20768475228073
4.521102040816304,2.798571428571429,97.35876700703645
4.816285714285687,2.798571428571429,98.07144569574814
5.111469387755072,2.798571428571429,98.17506096756239
5.406653061224455,2.798571428571429,98.67395174447722
5.70183673469384,2.798571428571429,98.425709318325
5.997020408163223,2.798571428571429,99.64920321690549
6.292204081632607,2.798571428571429,97.9347639319881
6.587387755101991,2.798571428571429,97.52990404864036
6.882571428571375,2.798571428571429,98.26835766988552
7.177755102040759,2.798571428571429,96.61764544506555
7.472938775510143,2.798571428571429,97.72920191625782
7.768122448979527,2.798571428571429,96.9245537050565
8.06330612244891,2.798571428571429,97.66970668176086
8.358489795918295,2.798571428571429,96.82989616928639
8.65367346938768,2.798571428571429,96.64485252833425
8.948857142857063,2.798571428571429,96.64485252833425
9.244040816326446,2.798571428571429,98.14782161607728
9.539224489795831,2.798571428571429,97.87296734612791
9.834408163265214,2.798571428571429,96.86220391414938
10.129591836734598,2.798571428571429,96.28245429409044
10.424775510203983,2.798571428571429,96.50520958643601
10.719959183673367,2.798571428571429,94.95807767116345
11.01514285714275,2.798571428571429,95.74570163522796
11.310326530612135,2.798571428571429,95.69670555418412
11.605510204081519,2.798571428571429,95.64389770570166
11.900693877550903,2.798571428571429,96.43658997939824
12.195877551020287,2.798571428571429,96.45917447616064
12.49106122448967,2.798571428571429,96.554590933925
