O,RMIC,Partial Dependence
4.521102040816304,10.811673469387754,88.0228801581179
4.816285714285687,10.811673469387754,88.74732737726767
5.111469387755072,10.811673469387754,88.88710116536473
5.406653061224455,10.811673469387754,89.38859223999103
5.70183673469384,10.811673469387754,88.99684249566519
5.997020408163223,10.811673469387754,90.4571616755671
6.292204081632607,10.811673469387754,88.69463407792105
6.587387755101991,10.811673469387754,86.65269422611128
6.882571428571375,10.811673469387754,87.54836163896094
7.177755102040759,10.811673469387754,85.81650716227857
7.472938775510143,10.811673469387754,87.13816197649513
7.768122448979527,10.811673469387754,86.35497694463238
8.06330612244891,10.811673469387754,87.11671014693017
8.358489795918295,10.811673469387754,86.25436357107529
8.65367346938768,10.811673469387754,86.16888524136031
8.948857142857063,10.811673469387754,86.16888524136031
9.244040816326446,10.811673469387754,87.6021240216994
9.539224489795831,10.811673469387754,87.27774845816175
9.834408163265214,10.811673469387754,86.25979353910894
10.129591836734598,10.811673469387754,85.70191410665497
10.424775510203983,10.811673469387754,85.91393034286457
10.719959183673367,10.811673469387754,84.68688362489507
11.01514285714275,10.811673469387754,85.27073240324462
11.310326530612135,10.811673469387754,85.24479673094115
11.605510204081519,10.811673469387754,85.06622499598744
11.900693877550903,10.811673469387754,85.851500697029
12.195877551020287,10.811673469387754,85.87578451034439
12.49106122448967,10.811673469387754,85.96691458192824
12.786244897959055,10.811673469387754,85.96691458192824
13.081428571428438,10.811673469387754,85.96691458192824
13.376612244897823,10.811673469387754,85.96691458192824
13.671795918367206,10.811673469387754,84.39614634581774
13.96697959183659,10.811673469387754,84.39614634581774
14.262163265305974,10.811673469387754,81.16270364009092
14.557346938775359,10.811673469387754,81.16270364009092
14.852530612244742,10.811673469387754,81.18848069940137
15.147714285714127,10.811673469387754,81.22376686845028
15.44289795918351,10.811673469387754,81.97241742006187
15.738081632652895,10.811673469387754,81.97241742006187
16.033265306122278,10.811673469387754,81.97241742006187
16.328448979591663,10.811673469387754,81.97241742006187
16.623632653061044,10.811673469387754,81.97241742006187
16.91881632653043,10.811673469387754,81.2216235261541
17.213999999999814,10.811673469387754,81.2216235261541
2.75,12.42334693877551,93.5121396472629
3.045183673469384,12.42334693877551,93.5121396472629
3.340367346938768,12.42334693877551,91.75414080470574
3.635551020408152,12.42334693877551,91.10927877320022
3.930734693877536,12.42334693877551,91.4228543347023
4.22591836734692,12.42334693877551,91.59891499658224
4.521102040816304,12.42334693877551,88.55746686356757
4.816285714285687,12.42334693877551,89.28191408271734
5.111469387755072,12.42334693877551,89.42168787081438
5.406653061224455,12.42334693877551,89.92317894544068
5.70183673469384,12.42334693877551,89.53142920111486
5.997020408163223,12.42334693877551,90.99174838101675
6.292204081632607,12.42334693877551,89.22922078337074
6.587387755101991,12.42334693877551,87.18728093156095
6.882571428571375,12.42334693877551,88.0829483444106
7.177755102040759,12.42334693877551,86.35109386772822
7.472938775510143,12.42334693877551,87.6727486819448
7.768122448979527,12.42334693877551,86.88956365008204
8.06330612244891,12.42334693877551,87.65129685237984
8.358489795918295,12.42334693877551,86.78895027652494
8.65367346938768,12.42334693877551,86.70347194680997
8.948857142857063,12.42334693877551,86.70347194680997
9.244040816326446,12.42334693877551,88.13671072714907
9.539224489795831,12.42334693877551,87.81233516361138
9.834408163265214,12.42334693877551,86.78443332650097
10.129591836734598,12.42334693877551,86.22655389404699
10.424775510203983,12.42334693877551,86.4385701302566
10.719959183673367,12.42334693877551,85.21152341228711
11.01514285714275,12.42334693877551,85.79537219063664
11.310326530612135,12.42334693877551,85.76943651833317
11.605510204081519,12.42334693877551,85.59086478337946
11.900693877550903,12.42334693877551,86.37614048442101
12.195877551020287,12.42334693877551,86.40042429773641
12.49106122448967,12.42334693877551,86.49155436932026
12.786244897959055,12.42334693877551,86.49155436932026
13.081428571428438,12.42334693877551,86.49155436932026
13.376612244897823,12.42334693877551,86.49155436932026
13.671795918367206,12.42334693877551,84.92078613320977
13.96697959183659,12.42334693877551,84.92078613320977
14.262163265305974,12.42334693877551,81.68734342748294
14.557346938775359,12.42334693877551,81.68734342748294
14.852530612244742,12.42334693877551,81.71312048679339
15.147714285714127,12.42334693877551,81.7484066558423
15.44289795918351,12.42334693877551,82.4970572074539
15.738081632652895,12.42334693877551,82.4970572074539
16.033265306122278,12.42334693877551,82.4970572074539
16.328448979591663,12.42334693877551,82.4970572074539
16.623632653061044,12.42334693877551,82.4970572074539
16.91881632653043,12.42334693877551,81.74626331354614
17.213999999999814,12.42334693877551,81.74626331354614
2.75,14.035020408163264,93.62834666020468
3.045183673469384,14.035020408163264,93.62834666020468
3.340367346938768,14.035020408163264,91.87034781764751
3.635551020408152,14.035020408163264,91.225485786142
3.930734693877536,14.035020408163264,91.53906134764406
4.22591836734692,14.035020408163264,91.71512200952402
4.521102040816304,14.035020408163264,88.67367387650935
4.816285714285687,14.035020408163264,89.39812109565914
5.111469387755072,14.035020408163264,89.53789488375617
5.406653061224455,14.035020408163264,90.03938595838248
5.70183673469384,14.035020408163264,89.64763621405665
5.997020408163223,14.035020408163264,91.10795539395853
6.292204081632607,14.035020408163264,89.3454277963125
6.587387755101991,14.035020408163264,87.30348794450273
6.882571428571375,14.035020408163264,88.19915535735238
7.177755102040759,14.035020408163264,86.46730088067001
7.472938775510143,14.035020408163264,87.78895569488658
7.768122448979527,14.035020408163264,87.00577066302382
8.06330612244891,14.035020408163264,87.76750386532163
8.358489795918295,14.035020408163264,86.90515728946673
8.65367346938768,14.035020408163264,86.81967895975176
8.948857142857063,14.035020408163264,86.81967895975176
9.244040816326446,14.035020408163264,88.25291774009085
9.539224489795831,14.035020408163264,87.92854217655318
9.834408163265214,14.035020408163264,86.89680752110634
10.129591836734598,14.035020408163264,86.33892808865235
10.424775510203983,14.035020408163264,86.55094432486199
10.719959183673367,14.035020408163264,85.32389760689247
11.01514285714275,14.035020408163264,85.907746385242
11.310326530612135,14.035020408163264,85.88181071293853
11.605510204081519,14.035020408163264,85.70323897798482
11.900693877550903,14.035020408163264,86.4885146790264
12.195877551020287,14.035020408163264,86.51279849234179
12.49106122448967,14.035020408163264,86.60392856392563
12.786244897959055,14.035020408163264,86.60392856392563
13.081428571428438,14.035020408163264,86.60392856392563
13.376612244897823,14.035020408163264,86.60392856392563
13.671795918367206,14.035020408163264,85.03316032781515
13.96697959183659,14.035020408163264,85.03316032781515
14.262163265305974,14.035020408163264,81.79971762208834
14.557346938775359,14.035020408163264,81.79971762208834
14.852530612244742,14.035020408163264,81.82932749973517
15.147714285714127,14.035020408163264,81.8646136687841
15.44289795918351,14.035020408163264,82.61326422039569
15.738081632652895,14.035020408163264,82.61326422039569
16.033265306122278,14.035020408163264,82.61326422039569
16.328448979591663,14.035020408163264,82.61326422039569
16.623632653061044,14.035020408163264,82.61326422039569
16.91881632653043,14.035020408163264,81.86247032648792
17.213999999999814,14.035020408163264,81.86247032648792
2.75,15.64669387755102,94.03578960022257
3.045183673469384,15.64669387755102,94.03578960022257
3.340367346938768,15.64669387755102,92.27779075766541
3.635551020408152,15.64669387755102,91.6329287261599
3.930734693877536,15.64669387755102,91.94650428766197
4.22591836734692,15.64669387755102,92.12256494954192
4.521102040816304,15.64669387755102,89.08111681652724
4.816285714285687,15.64669387755102,89.80556403567701
5.111469387755072,15.64669387755102,89.94533782377407
5.406653061224455,15.64669387755102,90.44682889840037
5.70183673469384,15.64669387755102,90.05507915407455
5.997020408163223,15.64669387755102,91.51539833397644
6.292204081632607,15.64669387755102,89.7528707363304
6.587387755101991,15.64669387755102,87.71093088452064
6.882571428571375,15.64669387755102,88.60659829737028
7.177755102040759,15.64669387755102,86.87474382068793
7.472938775510143,15.64669387755102,88.19639863490448
7.768122448979527,15.64669387755102,87.41321360304171
8.06330612244891,15.64669387755102,88.17494680533953
8.358489795918295,15.64669387755102,87.31260022948463
8.65367346938768,15.64669387755102,87.22712189976966
8.948857142857063,15.64669387755102,87.22712189976966
9.244040816326446,15.64669387755102,88.66036068010875
9.539224489795831,15.64669387755102,88.3359851165711
9.834408163265214,15.64669387755102,87.30425046112424
10.129591836734598,15.64669387755102,86.74637102867025
10.424775510203983,15.64669387755102,86.95838726487986
10.719959183673367,15.64669387755102,85.73134054691037
11.01514285714275,15.64669387755102,86.31518932525991
11.310326530612135,15.64669387755102,86.28925365295645
11.605510204081519,15.64669387755102,86.11068191800273
11.900693877550903,15.64669387755102,86.89595761904428
12.195877551020287,15.64669387755102,86.92024143235969
12.49106122448967,15.64669387755102,87.01137150394354
12.786244897959055,15.64669387755102,87.01137150394354
13.081428571428438,15.64669387755102,87.01137150394354
13.376612244897823,15.64669387755102,87.01137150394354
13.671795918367206,15.64669387755102,85.44060326783304
13.96697959183659,15.64669387755102,85.44060326783304
14.262163265305974,15.64669387755102,82.20716056210622
14.557346938775359,15.64669387755102,82.20716056210622
14.852530612244742,15.64669387755102,82.23677043975307
15.147714285714127,15.64669387755102,82.27205660880199
15.44289795918351,15.64669387755102,83.0207071604136
15.738081632652895,15.64669387755102,83.0207071604136
16.033265306122278,15.64669387755102,83.0207071604136
16.328448979591663,15.64669387755102,83.0207071604136
16.623632653061044,15.64669387755102,83.0207071604136
16.91881632653043,15.64669387755102,82.26991326650581
17.213999999999814,15.64669387755102,82.26991326650581
2.75,17.258367346938776,98.24969672652779
3.045183673469384,17.258367346938776,98.24969672652779
3.340367346938768,17.258367346938776,96.49169788397062
3.635551020408152,17.258367346938776,95.84683585246509
3.930734693877536,17.258367346938776,96.16041141396715
4.22591836734692,17.258367346938776,96.33647207584711
4.521102040816304,17.258367346938776,93.29502394283243
4.816285714285687,17.258367346938776,94.01947116198221
5.111469387755072,17.258367346938776,94.15924495007926
5.406653061224455,17.258367346938776,94.66073602470556
5.70183673469384,17.258367346938776,94.26898628037972
5.997020408163223,17.258367346938776,95.72930546028162
6.292204081632607,17.258367346938776,93.96677786263558
6.587387755101991,17.258367346938776,91.92483801082581
6.882571428571375,17.258367346938776,92.82050542367547
7.177755102040759,17.258367346938776,91.0886509469931
7.472938775510143,17.258367346938776,92.41030576120966
7.768122448979527,17.258367346938776,91.6271207293469
8.06330612244891,17.258367346938776,92.3888539316447
8.358489795918295,17.258367346938776,91.52650735578982
8.65367346938768,17.258367346938776,91.44102902607484
8.948857142857063,17.258367346938776,91.44102902607484
9.244040816326446,17.258367346938776,92.87426780641394
9.539224489795831,17.258367346938776,92.54989224287628
9.834408163265214,17.258367346938776,91.51815758742941
10.129591836734598,17.258367346938776,90.96027815497544
10.424775510203983,17.258367346938776,91.17229439118503
10.719959183673367,17.258367346938776,89.94524767321556
11.01514285714275,17.258367346938776,90.5290964515651
11.310326530612135,17.258367346938776,90.50316077926162
11.605510204081519,17.258367346938776,90.32458904430791
11.900693877550903,17.258367346938776,91.10986474534947
12.195877551020287,17.258367346938776,91.13414855866488
12.49106122448967,17.258367346938776,91.22527863024872
12.786244897959055,17.258367346938776,91.22527863024872
13.081428571428438,17.258367346938776,91.22527863024872
13.376612244897823,17.258367346938776,91.22527863024872
13.671795918367206,17.258367346938776,89.65451039413824
13.96697959183659,17.258367346938776,89.65451039413824
14.262163265305974,17.258367346938776,86.42106768841141
14.557346938775359,17.258367346938776,86.42106768841141
14.852530612244742,17.258367346938776,86.45067756605826
15.147714285714127,17.258367346938776,86.48596373510718
15.44289795918351,17.258367346938776,87.23461428671878
15.738081632652895,17.258367346938776,87.23461428671878
16.033265306122278,17.258367346938776,87.23461428671878
16.328448979591663,17.258367346938776,87.23461428671878
16.623632653061044,17.258367346938776,87.23461428671878
16.91881632653043,17.258367346938776,86.483820392811
17.213999999999814,17.258367346938776,86.483820392811
2.75,18.87004081632653,98.30733572348473
3.045183673469384,18.87004081632653,98.30733572348473
3.340367346938768,18.87004081632653,96.54933688092756
3.635551020408152,18.87004081632653,95.90447484942203
3.930734693877536,18.87004081632653,96.21805041092409
4.22591836734692,18.87004081632653,96.39411107280405
4.521102040816304,18.87004081632653,93.35266293978937
4.816285714285687,18.87004081632653,94.07711015893916
5.111469387755072,18.87004081632653,94.2168839470362
5.406653061224455,18.87004081632653,94.7183750216625
5.70183673469384,18.87004081632653,94.33398167319454
5.997020408163223,18.87004081632653,95.79430085309643
6.292204081632607,18.87004081632653,93.81395144314392
6.587387755101991,18.87004081632653,91.77201159133415
6.882571428571375,18.87004081632653,92.67271940772049
7.177755102040759,18.87004081632653,90.94086493103812
7.472938775510143,18.87004081632653,92.26251974525468
7.768122448979527,18.87004081632653,91.47933471339192
8.06330612244891,18.87004081632653,92.24106791568973
8.358489795918295,18.87004081632653,91.37872133983484
8.65367346938768,18.87004081632653,91.29324301011985
8.948857142857063,18.87004081632653,91.29324301011985
9.244040816326446,18.87004081632653,92.72648179045895
9.539224489795831,18.87004081632653,92.40210622692129
9.834408163265214,18.87004081632653,91.37037157147445
10.129591836734598,18.87004081632653,90.81249213902046
10.424775510203983,18.87004081632653,91.02450837523006
10.719959183673367,18.87004081632653,89.79746165726058
11.01514285714275,18.87004081632653,90.38131043561013
11.310326530612135,18.87004081632653,90.35537476330664
11.605510204081519,18.87004081632653,90.17680302835294
11.900693877550903,18.87004081632653,90.96207872939449
12.195877551020287,18.87004081632653,90.98636254270988
12.49106122448967,18.87004081632653,91.07749261429375
12.786244897959055,18.87004081632653,91.07749261429375
13.081428571428438,18.87004081632653,91.07749261429375
13.376612244897823,18.87004081632653,91.07749261429375
13.671795918367206,18.87004081632653,89.50672437818324
13.96697959183659,18.87004081632653,89.50672437818324
14.262163265305974,18.87004081632653,86.27328167245642
14.557346938775359,18.87004081632653,86.27328167245642
14.852530612244742,18.87004081632653,86.30289155010328
15.147714285714127,18.87004081632653,86.3381777191522
15.44289795918351,18.87004081632653,87.08682827076379
15.738081632652895,18.87004081632653,87.08682827076379
16.033265306122278,18.87004081632653,87.08682827076379
16.328448979591663,18.87004081632653,87.08682827076379
16.623632653061044,18.87004081632653,87.08682827076379
16.91881632653043,18.87004081632653,86.33603437685602
17.213999999999814,18.87004081632653,86.33603437685602
2.75,20.481714285714283,100.60445298165823
3.045183673469384,20.481714285714283,100.60445298165823
3.340367346938768,20.481714285714283,98.84645413910106
3.635551020408152,20.481714285714283,98.20159210759556
3.930734693877536,20.481714285714283,98.5151676690976
4.22591836734692,20.481714285714283,98.69122833097755
4.521102040816304,20.481714285714283,95.6497801979629
4.816285714285687,20.481714285714283,96.37422741711265
5.111469387755072,20.481714285714283,96.50111705802894
5.406653061224455,20.481714285714283,97.00260813265523
5.70183673469384,20.481714285714283,96.61821478418729
5.997020408163223,20.481714285714283,98.0785339640892
6.292204081632607,20.481714285714283,96.09818455413667
6.587387755101991,20.481714285714283,94.0562447023269
6.882571428571375,20.481714285714283,94.97672199657775
7.177755102040759,20.481714285714283,93.2448675198954
7.472938775510143,20.481714285714283,94.56652233411195
7.768122448979527,20.481714285714283,93.7833373022492
8.06330612244891,20.481714285714283,94.54318821206591
8.358489795918295,20.481714285714283,93.68084163621101
8.65367346938768,20.481714285714283,93.59536330649604
8.948857142857063,20.481714285714283,93.59536330649604
9.244040816326446,20.481714285714283,95.02860208683514
9.539224489795831,20.481714285714283,94.70422652329748
9.834408163265214,20.481714285714283,93.67249186785062
10.129591836734598,20.481714285714283,93.11461243539664
10.424775510203983,20.481714285714283,93.32662867160624
10.719959183673367,20.481714285714283,92.09958195363676
11.01514285714275,20.481714285714283,92.68343073198628
11.310326530612135,20.481714285714283,92.65749505968282
11.605510204081519,20.481714285714283,92.47892332472911
11.900693877550903,20.481714285714283,93.26419902577065
12.195877551020287,20.481714285714283,93.28848283908607
12.49106122448967,20.481714285714283,93.3796129106699
12.786244897959055,20.481714285714283,93.3796129106699
13.081428571428438,20.481714285714283,93.3796129106699
13.376612244897823,20.481714285714283,93.3796129106699
13.671795918367206,20.481714285714283,91.80884467455942
13.96697959183659,20.481714285714283,91.80884467455942
14.262163265305974,20.481714285714283,88.5754019688326
14.557346938775359,20.481714285714283,88.5754019688326
14.852530612244742,20.481714285714283,88.60501184647944
15.147714285714127,20.481714285714283,88.64029801552836
15.44289795918351,20.481714285714283,89.38894856713998
15.738081632652895,20.481714285714283,89.38894856713998
16.033265306122278,20.481714285714283,89.38894856713998
16.328448979591663,20.481714285714283,89.38894856713998
16.623632653061044,20.481714285714283,89.38894856713998
16.91881632653043,20.481714285714283,88.6381546732322
17.213999999999814,20.481714285714283,88.6381546732322
2.75,22.09338775510204,100.87872668017522
3.045183673469384,22.09338775510204,100.87872668017522
3.340367346938768,22.09338775510204,99.12072783761805
3.635551020408152,22.09338775510204,98.47586580611254
3.930734693877536,22.09338775510204,98.78944136761459
4.22591836734692,22.09338775510204,98.96550202949454
4.521102040816304,22.09338775510204,96.15810059512533
4.816285714285687,22.09338775510204,96.8825478142751
5.111469387755072,22.09338775510204,97.00943745519139
5.406653061224455,22.09338775510204,97.51092852981769
5.70183673469384,22.09338775510204,97.12653518134975
5.997020408163223,22.09338775510204,98.58685436125164
6.292204081632607,22.09338775510204,96.78396772424951
6.587387755101991,22.09338775510204,94.74202787243972
6.882571428571375,22.09338775510204,95.63073991373348
7.177755102040759,22.09338775510204,93.89888543705112
7.472938775510143,22.09338775510204,95.22054025126768
7.768122448979527,22.09338775510204,94.4373552194049
8.06330612244891,22.09338775510204,95.1972061292216
8.358489795918295,22.09338775510204,94.33485955336673
8.65367346938768,22.09338775510204,94.24938122365174
8.948857142857063,22.09338775510204,94.24938122365174
9.244040816326446,22.09338775510204,95.68262000399083
9.539224489795831,22.09338775510204,95.35824444045318
9.834408163265214,22.09338775510204,94.32650978500632
10.129591836734598,22.09338775510204,93.76863035255234
10.424775510203983,22.09338775510204,94.01084295143224
10.719959183673367,22.09338775510204,92.78379623346275
11.01514285714275,22.09338775510204,93.36764501181231
11.310326530612135,22.09338775510204,93.34170933950882
11.605510204081519,22.09338775510204,93.16313760455512
11.900693877550903,22.09338775510204,93.94841330559667
12.195877551020287,22.09338775510204,93.9726971189121
12.49106122448967,22.09338775510204,94.06531122542819
12.786244897959055,22.09338775510204,94.06531122542819
13.081428571428438,22.09338775510204,94.06531122542819
13.376612244897823,22.09338775510204,94.06531122542819
13.671795918367206,22.09338775510204,92.49454298931771
13.96697959183659,22.09338775510204,92.49454298931771
14.262163265305974,22.09338775510204,89.26110028359088
14.557346938775359,22.09338775510204,89.26110028359088
14.852530612244742,22.09338775510204,89.29071016123771
15.147714285714127,22.09338775510204,89.32599633028664
15.44289795918351,22.09338775510204,90.07464688189825
15.738081632652895,22.09338775510204,90.07464688189825
16.033265306122278,22.09338775510204,90.07464688189825
16.328448979591663,22.09338775510204,90.07464688189825
16.623632653061044,22.09338775510204,90.07464688189825
16.91881632653043,22.09338775510204,89.32385298799049
17.213999999999814,22.09338775510204,89.32385298799049
2.75,23.705061224489796,101.11786171958668
3.045183673469384,23.705061224489796,101.11786171958668
3.340367346938768,23.705061224489796,99.35986287702951
3.635551020408152,23.705061224489796,98.71500084552399
3.930734693877536,23.705061224489796,99.02857640702605
4.22591836734692,23.705061224489796,99.20463706890601
4.521102040816304,23.705061224489796,96.39723563453681
4.816285714285687,23.705061224489796,97.12168285368658
5.111469387755072,23.705061224489796,97.24857249460285
5.406653061224455,23.705061224489796,97.75006356922916
5.70183673469384,23.705061224489796,97.3656702207612
5.997020408163223,23.705061224489796,98.8259894006631
6.292204081632607,23.705061224489796,97.02310276366097
6.587387755101991,23.705061224489796,94.9811629118512
6.882571428571375,23.705061224489796,95.86987495314496
7.177755102040759,23.705061224489796,94.13802047646256
7.472938775510143,23.705061224489796,95.45967529067914
7.768122448979527,23.705061224489796,94.67649025881636
8.06330612244891,23.705061224489796,95.43634116863308
8.358489795918295,23.705061224489796,94.57399459277819
8.65367346938768,23.705061224489796,94.4885162630632
8.948857142857063,23.705061224489796,94.4885162630632
9.244040816326446,23.705061224489796,95.92175504340231
9.539224489795831,23.705061224489796,95.59737947986464
9.834408163265214,23.705061224489796,94.5656448244178
10.129591836734598,23.705061224489796,94.00776539196382
10.424775510203983,23.705061224489796,94.24997799084372
10.719959183673367,23.705061224489796,93.02293127287422
11.01514285714275,23.705061224489796,93.60678005122375
11.310326530612135,23.705061224489796,93.58084437892029
11.605510204081519,23.705061224489796,93.40227264396658
11.900693877550903,23.705061224489796,94.18754834500814
12.195877551020287,23.705061224489796,94.21183215832355
12.49106122448967,23.705061224489796,94.30444626483965
12.786244897959055,23.705061224489796,94.30444626483965
13.081428571428438,23.705061224489796,94.30444626483965
13.376612244897823,23.705061224489796,94.30444626483965
13.671795918367206,23.705061224489796,92.73367802872916
13.96697959183659,23.705061224489796,92.73367802872916
14.262163265305974,23.705061224489796,89.50023532300234
14.557346938775359,23.705061224489796,89.50023532300234
14.852530612244742,23.705061224489796,89.5298452006492
15.147714285714127,23.705061224489796,89.56513136969812
15.44289795918351,23.705061224489796,90.31378192130971
15.738081632652895,23.705061224489796,90.31378192130971
16.033265306122278,23.705061224489796,90.31378192130971
16.328448979591663,23.705061224489796,90.31378192130971
16.623632653061044,23.705061224489796,90.31378192130971
16.91881632653043,23.705061224489796,89.56298802740193
17.213999999999814,23.705061224489796,89.56298802740193
2.75,25.31673469387755,103.21103662685388
3.045183673469384,25.31673469387755,103.21103662685388
3.340367346938768,25.31673469387755,101.45303778429671
3.635551020408152,25.31673469387755,100.8081757527912
3.930734693877536,25.31673469387755,101.12175131429325
4.22591836734692,25.31673469387755,101.29781197617322
4.521102040816304,25.31673469387755,98.49041054180401
4.816285714285687,25.31673469387755,99.21485776095379
5.111469387755072,25.31673469387755,99.34174740187007
5.406653061224455,25.31673469387755,99.84323847649637
5.70183673469384,25.31673469387755,99.45884512802841
5.997020408163223,25.31673469387755,99.90840979496957
6.292204081632607,25.31673469387755,98.10552315796744
6.587387755101991,25.31673469387755,98.40188408563534
6.882571428571375,25.31673469387755,99.2905961269291
7.177755102040759,25.31673469387755,97.55874165024674
7.472938775510143,25.31673469387755,98.8803964644633
7.768122448979527,25.31673469387755,98.09721143260055
8.06330612244891,25.31673469387755,98.85706234241724
8.358489795918295,25.31673469387755,97.99471576656236
8.65367346938768,25.31673469387755,97.90923743684738
8.948857142857063,25.31673469387755,97.90923743684738
9.244040816326446,25.31673469387755,99.34247621718647
9.539224489795831,25.31673469387755,99.01810065364879
9.834408163265214,25.31673469387755,97.98636599820196
10.129591836734598,25.31673469387755,97.42848656574799
10.424775510203983,25.31673469387755,97.67069916462788
10.719959183673367,25.31673469387755,96.10414684555604
11.01514285714275,25.31673469387755,96.68799562390559
11.310326530612135,25.31673469387755,96.6620599516021
11.605510204081519,25.31673469387755,96.61726957902947
11.900693877550903,25.31673469387755,97.40254528007101
12.195877551020287,25.31673469387755,97.42682909338642
12.49106122448967,25.31673469387755,97.51944319990253
12.786244897959055,25.31673469387755,97.51944319990253
13.081428571428438,25.31673469387755,97.51944319990253
13.376612244897823,25.31673469387755,97.51944319990253
13.671795918367206,25.31673469387755,95.94867496379204
13.96697959183659,25.31673469387755,95.94867496379204
14.262163265305974,25.31673469387755,92.71523225806521
14.557346938775359,25.31673469387755,92.71523225806521
14.852530612244742,25.31673469387755,92.74484213571208
15.147714285714127,25.31673469387755,92.78012830476099
15.44289795918351,25.31673469387755,93.52877885637258
15.738081632652895,25.31673469387755,93.52877885637258
16.033265306122278,25.31673469387755,93.52877885637258
16.328448979591663,25.31673469387755,93.52877885637258
16.623632653061044,25.31673469387755,93.52877885637258
16.91881632653043,25.31673469387755,92.77798496246481
17.213999999999814,25.31673469387755,92.77798496246481
2.75,26.928408163265306,103.21103662685388
3.045183673469384,26.928408163265306,103.21103662685388
3.340367346938768,26.928408163265306,101.45303778429671
3.635551020408152,26.928408163265306,100.8081757527912
3.930734693877536,26.928408163265306,101.12175131429325
4.22591836734692,26.928408163265306,101.29781197617322
4.521102040816304,26.928408163265306,98.49041054180401
4.816285714285687,26.928408163265306,99.21485776095379
5.111469387755072,26.928408163265306,99.34174740187007
5.406653061224455,26.928408163265306,99.84323847649637
5.70183673469384,26.928408163265306,99.45884512802841
5.997020408163223,26.928408163265306,99.90840979496957
6.292204081632607,26.928408163265306,98.10552315796744
6.587387755101991,26.928408163265306,98.40188408563534
6.882571428571375,26.928408163265306,99.2905961269291
7.177755102040759,26.928408163265306,97.55874165024674
7.472938775510143,26.928408163265306,98.8803964644633
7.768122448979527,26.928408163265306,98.09721143260055
8.06330612244891,26.928408163265306,98.85706234241724
8.358489795918295,26.928408163265306,97.99471576656236
8.65367346938768,26.928408163265306,97.90923743684738
8.948857142857063,26.928408163265306,97.90923743684738
9.244040816326446,26.928408163265306,99.34247621718647
9.539224489795831,26.928408163265306,99.01810065364879
9.834408163265214,26.928408163265306,97.98636599820196
10.129591836734598,26.928408163265306,97.42848656574799
10.424775510203983,26.928408163265306,97.67069916462788
10.719959183673367,26.928408163265306,96.10414684555604
11.01514285714275,26.928408163265306,96.68799562390559
11.310326530612135,26.928408163265306,96.6620599516021
11.605510204081519,26.928408163265306,96.61726957902947
11.900693877550903,26.928408163265306,97.40254528007101
12.195877551020287,26.928408163265306,97.42682909338642
12.49106122448967,26.928408163265306,97.51944319990253
12.786244897959055,26.928408163265306,97.51944319990253
13.081428571428438,26.928408163265306,97.51944319990253
13.376612244897823,26.928408163265306,97.51944319990253
13.671795918367206,26.928408163265306,95.94867496379204
13.96697959183659,26.928408163265306,95.94867496379204
14.262163265305974,26.928408163265306,92.71523225806521
14.557346938775359,26.928408163265306,92.71523225806521
14.852530612244742,26.928408163265306,92.74484213571208
